Order ID,Order Date,Customer ID,Product ID,Location_ID,Sales,Profit,Quantity,Discount
LT-2013-3900,2013-12-30,GR-4560,TEC-CAN-10001853,193,3799.08,455.76,12,0.0
IN-2012-18518,2012-10-04,TT-21070,FUR-CH-10001207,210,2756.34,413.28,6,0.0
IT-2012-4058325,2012-08-06,PO-19195,TEC-PH-10002597,211,983.88,-11.16,8,0.1
IN-2012-42220,2012-10-02,ED-13885,FUR-CH-10003232,212,1719.807,117.657,5,0.27
IN-2014-17972,2014-03-26,AP-10915,OFF-AP-10003917,140,1421.541,428.121,3,0.17
MX-2014-151554,2014-11-21,TM-21490,TEC-CO-10002617,213,1053.6884,441.2884,5,0.002
IT-2011-3270900,2011-11-30,AW-10840,TEC-CO-10000556,127,1440.84,-1268.04,8,0.5
IN-2011-28087,2011-11-03,DP-13105,FUR-CH-10003232,34,2544.372,621.792,6,0.1
CA-2012-123113,2012-11-23,AT-10735,OFF-AP-10000275,214,2625.12,735.0336,8,0.0
RO-2012-9480,2012-12-06,SG-10605,TEC-HEW-10003460,215,1554.48,341.76,8,0.0
MX-2013-109981,2013-12-03,BM-11785,TEC-PH-10004196,216,1278.0,89.46,3,0.0
MX-2012-130351,2012-12-20,FH-14365,TEC-PH-10002672,206,3474.08,625.28,8,0.0
MX-2012-135076,2012-09-13,DK-13375,TEC-PH-10000106,217,2550.0,357.0,6,0.0
CA-2013-114972,2013-11-04,PF-19225,OFF-AP-10003057,29,1101.48,429.5772,4,0.0
CA-2013-146633,2013-11-16,TG-21310,OFF-BI-10003527,29,1016.792,381.297,1,0.2
CA-2013-110499,2013-04-08,YC-21895,TEC-CO-10002095,168,1199.976,374.9925,3,0.2
TU-2012-2690,2012-05-23,SF-10200,TEC-SAM-10000345,218,934.248,-1331.652,14,0.6
CA-2014-166709,2014-11-18,HL-15040,TEC-CO-10004722,159,10499.97,5039.9856,3,0.0
SG-2014-9460,2014-04-14,JW-5220,TEC-CIS-10002259,5,3908.88,1563.48,6,0.0
MX-2014-164217,2014-08-29,CC-12100,TEC-PH-10004182,219,2142.3,556.9,5,0.0
ID-2014-80657,2014-05-16,RD-19930,OFF-AP-10004350,220,1900.584,-348.516,6,0.4
CM-2012-6440,2012-12-13,BP-1230,OFF-HOO-10000335,221,1840.68,496.98,6,0.0
ES-2011-5287434,2011-03-31,SA-20830,FUR-BO-10004129,222,2624.04,446.04,6,0.0
IN-2012-79439,2012-02-04,EM-13810,FUR-BO-10001372,223,3076.5,215.25,7,0.0
IN-2013-58929,2013-05-29,CS-12175,TEC-PH-10004664,115,3181.7718,344.9718,6,0.17
IT-2012-2646674,2012-08-29,JD-16060,OFF-ST-10004597,224,1392.633,-139.557,11,0.1
IN-2011-63577,2011-06-15,GH-14665,FUR-CH-10001664,225,1296.24,285.12,8,0.0
IN-2014-16068,2014-08-28,CM-11935,OFF-AP-10003240,226,1682.91,487.98,3,0.0
MX-2011-150973,2011-10-27,JB-16000,TEC-PH-10004196,227,1278.0,89.46,3,0.0
RS-2014-4120,2014-03-19,RB-9465,TEC-MOT-10003348,228,2570.76,976.8,4,0.0
MX-2014-154935,2014-09-11,RB-19795,FUR-TA-10000136,229,2332.96,349.86,5,0.2
ID-2012-83604,2012-08-28,PO-19195,FUR-BO-10002866,34,1582.2,-870.3,6,0.4
US-2014-117723,2014-08-16,DL-13495,OFF-ST-10004459,78,1801.632,-337.806,6,0.2
IN-2013-81112,2013-08-01,TS-21205,FUR-TA-10001276,230,1512.0,498.96,6,0.0
CA-2013-147368,2013-06-10,TC-21295,TEC-MA-10002178,55,695.7,-27.828,2,0.5
SF-2014-3560,2014-12-24,MV-8190,TEC-APP-10002966,231,2550.0,714.0,4,0.0
CA-2012-147830,2012-12-15,NF-18385,TEC-AC-10002049,232,2025.36,607.608,6,0.2
ES-2012-1439357,2012-02-23,BD-11560,FUR-CH-10000685,233,2285.7,845.7,5,0.0
IN-2014-16054,2014-10-11,PS-18760,FUR-BO-10001541,80,1029.2589,10.8189,9,0.07
US-2014-148817,2014-04-21,FM-14215,TEC-CO-10003931,132,1058.2792,-2.1208,5,0.002
IN-2013-50809,2013-06-12,CA-12775,TEC-PH-10000169,234,5751.54,2817.99,9,0.0
ES-2013-1211534,2013-09-17,CD-12790,FUR-BO-10001553,57,2442.069,-244.251,7,0.1
IN-2014-81154,2014-09-19,NL-18310,OFF-ST-10004748,235,1190.52,178.56,6,0.0
IT-2014-2009199,2014-11-26,TB-21055,OFF-AP-10000540,236,3150.819,-35.091,7,0.1
ES-2014-1972860,2014-09-01,NF-18475,TEC-CO-10004567,158,1599.9,719.85,5,0.0
IN-2014-51432,2014-06-20,KD-16495,FUR-BO-10001749,237,2063.4,123.75,5,0.0
HU-2014-7310,2014-10-23,EH-4125,OFF-ROG-10003898,238,1269.9,558.72,6,0.0
IN-2011-26176,2011-08-16,KB-16600,FUR-BO-10001934,239,3274.02,261.9,9,0.0
MX-2014-113845,2014-09-12,CS-12460,TEC-PH-10002815,199,848.32,110.28,2,0.0
CA-2012-102491,2012-08-24,KW-16435,TEC-MA-10000864,240,3080.0,1416.8,7,0.0
ES-2014-5345830,2014-01-14,MG-17695,TEC-CO-10002663,241,2847.36,711.84,8,0.0
ID-2014-58271,2014-11-13,VF-21715,FUR-CH-10000602,85,1725.75,-483.3,5,0.25
ID-2013-57949,2013-06-13,AM-10705,TEC-CO-10001419,139,1479.3138,-63.6462,6,0.07
US-2012-128587,2012-12-24,HM-14860,TEC-CO-10003763,242,4899.93,2302.9671,7,0.0
IN-2014-68750,2014-09-22,BP-11290,TEC-CO-10000679,243,1282.23,12.69,9,0.0
AO-2011-1670,2011-01-08,HZ-4950,FUR-IKE-10001539,244,2478.6,49.5,6,0.0
CA-2013-118689,2013-10-03,TC-20980,TEC-CO-10004722,245,17499.95,8399.976,5,0.0
IN-2013-42535,2013-07-30,EM-13825,TEC-CO-10002376,246,959.76,460.62,3,0.0
CA-2012-124891,2012-07-31,RH-19495,FUR-TA-10002903,1,1090.782,-290.8752,7,0.4
IN-2014-27947,2014-04-30,BS-11800,OFF-AP-10000136,247,4135.641,847.041,10,0.17
MX-2011-158204,2011-09-28,DV-13465,FUR-BO-10000567,248,2325.28,511.52,8,0.0
IN-2014-56206,2014-06-24,MB-17305,FUR-BO-10001471,6,5486.67,2316.51,14,0.1
IT-2011-3316894,2011-04-06,PC-19000,OFF-ST-10001758,249,1523.664,-50.976,8,0.1
IT-2014-2819680,2014-08-07,CA-12310,TEC-PH-10004505,250,1625.2425,-76.5675,3,0.15
US-2013-138408,2013-11-19,KC-16255,TEC-AC-10003870,251,1319.96,527.984,4,0.0
ES-2014-2179863,2014-02-14,MB-18085,OFF-ST-10004191,252,734.94,130.62,4,0.1
US-2014-110576,2014-11-29,RB-19795,FUR-TA-10004154,78,2065.32,-619.596,12,0.4
RO-2012-8470,2012-08-17,DB-3660,FUR-OFF-10001224,253,1391.52,69.36,8,0.0
CA-2012-111514,2012-08-31,SC-20260,FUR-BO-10002545,168,1552.831,200.9546,7,0.15
MX-2012-157987,2012-08-07,BG-11740,OFF-AP-10004913,254,2461.06,566.02,7,0.0
US-2014-105935,2014-01-27,BD-11500,TEC-PH-10001459,255,2939.93,764.3818,7,0.0
CA-2011-139892,2011-09-08,BM-11140,TEC-MA-10000822,256,8159.952,-1359.992,8,0.4
IN-2012-45825,2012-08-09,KB-16315,TEC-MA-10002392,174,1226.19,612.99,7,0.0
ID-2013-58642,2013-02-21,PK-19075,FUR-TA-10003222,92,1809.255,-258.495,5,0.3
ID-2012-65411,2012-07-18,CS-12175,TEC-AC-10000639,257,1863.0,393.24,8,0.1
CA-2011-144624,2011-11-19,JM-15865,TEC-PH-10002885,258,4548.81,1228.1787,7,0.0
ES-2014-4032097,2014-04-09,AF-10885,OFF-ST-10002900,259,1244.187,-13.923,7,0.1
ES-2012-4108483,2012-06-18,SJ-20500,FUR-TA-10003354,260,2364.102,-218.298,4,0.35
ES-2013-5810502,2013-12-31,DM-12955,TEC-CO-10003800,261,1946.313,114.453,6,0.15
CA-2014-138149,2014-06-30,WB-21850,OFF-BI-10003091,29,895.92,302.373,5,0.2
IT-2012-3796476,2012-01-16,CC-12610,OFF-AP-10001527,262,2283.714,-0.216,9,0.1
CG-2012-8310,2012-06-12,BW-1065,TEC-SAM-10004940,263,2549.76,1172.88,4,0.0
IN-2014-39735,2014-03-17,BE-11455,TEC-CO-10003777,6,3299.562,366.282,14,0.1
ES-2012-4272278,2012-11-13,TG-21640,OFF-AP-10001169,264,2489.4,273.78,9,0.0
CA-2013-107104,2013-11-27,MS-17365,FUR-BO-10002213,29,3406.664,160.3136,8,0.15
CA-2012-156104,2012-12-06,NP-18685,TEC-CO-10002095,265,999.98,449.991,2,0.0
ES-2014-4856325,2014-05-16,VM-21685,FUR-BO-10000120,266,1189.242,250.992,9,0.1
CA-2014-145219,2014-12-25,RM-19675,TEC-CO-10001449,29,2879.952,1007.9832,6,0.2
MX-2014-120026,2014-12-22,SC-20695,FUR-CH-10002033,26,1269.6,355.44,4,0.0
ID-2013-12295,2013-09-14,SN-20560,TEC-PH-10002991,267,3499.155,-3009.435,11,0.5
ID-2013-10636,2013-01-07,CD-12280,FUR-TA-10000989,6,2993.025,726.825,5,0.3
ES-2014-5554891,2014-06-27,CC-12100,TEC-CO-10004567,268,815.949,287.919,3,0.15
ES-2012-5464624,2012-07-13,BG-11035,TEC-MA-10004609,269,1245.0,161.76,4,0.0
IN-2014-59426,2014-02-11,CC-12550,TEC-CO-10003448,270,1027.728,182.688,8,0.1
IN-2014-59202,2014-05-29,AB-10105,TEC-CO-10003496,106,1703.025,737.925,5,0.1
IN-2014-44257,2014-04-16,SV-20785,OFF-ST-10003150,139,1803.0837,-130.3863,11,0.17
ES-2014-3860822,2014-11-27,HW-14935,FUR-BO-10004947,271,676.485,195.285,5,0.1
IN-2011-23530,2011-11-09,AS-10285,FUR-CH-10004694,272,969.36,348.81,7,0.0
ES-2014-5991471,2014-09-18,LD-16855,FUR-BO-10000490,273,1637.01,90.81,5,0.1
MX-2014-127656,2014-02-24,NS-18505,TEC-CO-10001818,274,1655.96144,13.20144,7,0.002
MX-2013-154886,2013-09-03,CM-12715,FUR-CH-10004669,275,976.96,232.0,4,0.2
IN-2013-36963,2013-12-23,VG-21805,FUR-BO-10001196,276,731.34,175.5,2,0.0
GH-2014-6410,2014-06-17,JD-6060,OFF-KIT-10001380,277,1239.0,0.0,4,0.0
ID-2014-41597,2014-03-15,MG-17680,FUR-CH-10003616,212,1680.606,368.256,5,0.27
IN-2014-47449,2014-07-12,CD-12280,FUR-BO-10000288,53,2190.75,65.7,5,0.0
ES-2014-4622860,2014-06-09,DB-13210,TEC-MA-10000753,69,935.172,114.252,4,0.1
ES-2014-2538638,2014-10-15,CS-11860,OFF-ST-10000624,205,1026.96,441.36,8,0.0
IN-2014-32084,2014-08-06,AF-10885,TEC-PH-10001457,278,2550.0,280.44,4,0.0
ES-2012-3954494,2012-12-07,GG-14650,TEC-CO-10000556,279,1224.714,-129.726,4,0.15
ID-2012-79551,2012-12-25,BN-11470,TEC-PH-10002601,115,2667.537,-417.813,5,0.17
ES-2013-2757712,2013-05-16,EM-14065,TEC-PH-10002759,103,2605.92,1042.32,4,0.0
IR-2013-1770,2013-06-17,BS-1665,OFF-ROG-10001735,280,2962.68,207.06,14,0.0
IN-2014-13597,2014-11-03,AC-10450,FUR-TA-10002256,281,2664.0,905.7,5,0.0
ES-2012-5967582,2012-05-28,CK-12205,TEC-CO-10001413,282,1513.56,741.6,4,0.0
ES-2013-1215823,2013-08-17,JD-16150,FUR-BO-10003103,283,1233.63,234.36,3,0.0
UP-2011-5440,2011-06-03,CC-2550,FUR-LES-10002026,64,855.15,384.81,1,0.0
IT-2011-1646767,2011-07-14,MS-17830,TEC-MA-10001777,69,956.34,-95.7,4,0.1
CA-2011-122931,2011-09-29,SM-20950,OFF-ST-10004459,78,1801.632,-337.806,6,0.2
ES-2011-3805636,2011-10-17,GT-14710,FUR-CH-10004462,249,1838.52,160.77,5,0.2
IN-2011-40155,2011-11-14,CL-12700,TEC-PH-10000499,284,4498.83,674.73,7,0.0
ES-2014-5084020,2014-07-14,MM-17920,TEC-PH-10002759,285,1824.144,-1303.056,8,0.65
MX-2014-108532,2014-06-03,CM-12160,FUR-BO-10002580,199,2344.0,46.88,8,0.0
IN-2014-74847,2014-12-15,DB-13060,TEC-PH-10004618,286,2043.72,756.0,14,0.0
MZ-2014-140,2014-06-28,JW-5220,OFF-ROG-10001101,50,856.8,265.44,14,0.0
US-2014-154487,2014-12-20,BN-11470,OFF-AP-10002252,287,2509.36,426.58,7,0.0
IN-2012-72964,2012-02-06,JC-15775,FUR-CH-10000660,288,819.936,191.316,2,0.1
MX-2011-146584,2011-01-21,HL-15040,FUR-TA-10001285,199,2797.248,-0.072,6,0.2
MX-2012-144848,2012-08-03,LH-16900,OFF-ST-10003741,289,1455.08,261.8,11,0.0
ID-2014-27163,2014-10-27,DV-13045,FUR-BO-10003046,290,2189.0898,541.3698,6,0.07
IN-2012-26274,2012-02-27,BT-11530,FUR-TA-10001116,291,5451.3,327.06,6,0.0
IR-2012-660,2012-06-11,BM-1650,TEC-MOT-10002272,292,1291.08,296.94,2,0.0
IN-2011-44901,2011-02-23,MG-18205,TEC-CO-10004997,293,1526.52,732.72,4,0.0
CA-2014-152975,2014-09-15,RB-19705,TEC-PH-10004586,1,1079.85,323.955,3,0.0
MX-2013-123463,2013-07-20,FC-14245,FUR-CH-10002780,294,1869.72,205.56,6,0.0
MX-2013-165064,2013-03-29,TT-21220,FUR-BO-10004558,132,1815.24,471.94,7,0.0
IN-2014-48261,2014-10-23,CY-12745,TEC-CO-10002376,295,959.76,460.62,3,0.0
MX-2014-126711,2014-06-24,SJ-20215,TEC-PH-10003457,206,3045.84,1035.58,7,0.0
MX-2013-141474,2013-10-30,PB-18805,TEC-PH-10000106,199,2125.0,297.5,5,0.0
CM-2012-6440,2012-12-13,BP-1230,TEC-MEM-10002005,221,976.08,292.8,4,0.0
IN-2013-20177,2013-05-04,RW-19690,TEC-CO-10003342,296,1266.36,265.92,4,0.0
CA-2014-141733,2014-05-08,RW-19540,FUR-CH-10004086,107,1458.65,423.0085,5,0.0
ZA-2011-8980,2011-09-08,DB-3360,FUR-BEV-10004919,297,2134.44,682.92,4,0.0
ES-2012-2183106,2012-04-22,DK-13150,TEC-CO-10003342,4,4748.436,844.116,14,0.1
SF-2013-9730,2013-10-30,RW-9540,TEC-OKI-10001385,183,1867.5,242.64,6,0.0
IN-2011-74490,2011-04-16,PS-19045,FUR-CH-10003009,298,1001.7,250.38,6,0.0
CA-2012-102281,2012-10-12,MP-17470,FUR-BO-10002613,1,899.136,112.392,4,0.2
CA-2014-120138,2014-05-26,TB-21625,OFF-BI-10004519,1,663.92,207.475,5,0.2
IN-2014-10979,2014-10-31,MO-17800,OFF-AP-10001931,299,4306.32,1722.48,8,0.0
IN-2013-72740,2013-04-12,NF-18475,OFF-AP-10001305,300,899.55,323.82,3,0.0
IN-2013-15277,2013-11-11,MR-17545,TEC-CO-10002150,301,763.92,381.96,4,0.0
IT-2012-2619984,2012-10-13,CB-12415,TEC-PH-10004823,302,2544.24,1093.92,4,0.0
ID-2012-81056,2012-10-13,LC-17050,FUR-CH-10000051,303,1136.664,-189.456,4,0.4
IN-2014-27303,2014-01-30,RA-19885,FUR-CH-10000602,143,2301.0,91.95,5,0.0
CG-2012-6760,2012-10-12,MG-8145,TEC-CIS-10002259,304,3908.88,1563.48,6,0.0
CA-2013-114489,2013-12-06,JE-16165,FUR-CH-10000454,305,1951.84,585.552,8,0.0
CA-2014-160885,2014-12-03,JK-16090,TEC-PH-10001795,306,2479.96,743.988,4,0.0
ID-2013-69345,2013-09-19,EM-13960,OFF-AP-10001824,307,2249.16,224.88,4,0.0
MX-2012-122756,2012-12-31,DJ-13420,OFF-AP-10002681,308,2528.26,176.96,7,0.0
ES-2014-4107155,2014-12-29,CD-11920,FUR-TA-10003268,309,1461.135,202.185,5,0.35
MX-2013-147844,2013-11-15,BO-11425,TEC-PH-10003457,310,3045.84,1035.58,7,0.0
CA-2011-116246,2011-09-12,LW-17215,FUR-CH-10002024,1,3785.292,420.588,6,0.1
CA-2014-143686,2014-05-15,PJ-19015,TEC-AC-10001838,311,1399.93,601.9699,7,0.0
ID-2014-27765,2014-09-08,KM-16720,FUR-BO-10002204,85,2152.956,198.636,8,0.35
ES-2013-5135305,2013-06-17,SV-20785,TEC-AC-10004571,312,1244.1,447.75,5,0.0
MX-2011-131478,2011-12-08,BG-11695,FUR-CH-10004095,313,2226.816,500.976,9,0.2
IN-2014-57837,2014-09-19,CS-12130,FUR-BO-10001212,70,1586.412,17.532,4,0.1
CA-2013-133711,2013-11-27,MC-17425,TEC-MA-10000010,314,3040.0,1459.2,8,0.0
IZ-2014-7800,2014-02-10,BD-1635,OFF-KIT-10003683,315,3425.4,1233.0,6,0.0
ES-2014-1107818,2014-02-08,RF-19345,OFF-AP-10004512,249,1136.94,568.44,2,0.0
ID-2013-60896,2013-08-05,JE-16165,FUR-BO-10000980,140,677.6352,211.2552,2,0.07
IR-2014-890,2014-04-15,MG-7680,FUR-BUS-10004644,316,731.34,80.4,2,0.0
CA-2011-163223,2011-03-21,KH-16690,TEC-PH-10000730,317,3499.93,909.9818,7,0.0
IN-2014-16887,2014-05-05,CC-12475,TEC-CO-10002040,318,1272.72,534.48,4,0.0
ES-2013-1525878,2013-11-04,LT-16765,OFF-AP-10002321,319,1856.34,909.54,6,0.0
ES-2014-3691479,2014-06-10,FH-14365,TEC-PH-10000493,320,2295.0,459.0,4,0.1
ES-2012-3533091,2012-08-31,BF-10975,TEC-PH-10001396,321,1622.1825,324.3825,3,0.15
IN-2013-72390,2013-06-20,CJ-12010,TEC-PH-10000896,126,1063.44,361.41,7,0.0
HU-2014-960,2014-08-23,SH-9975,TEC-MEM-10002202,322,3449.88,275.94,14,0.0
US-2012-110436,2012-05-28,SL-20155,FUR-BO-10001356,219,585.456,-0.024,3,0.2
LI-2014-5380,2014-05-19,NC-8340,TEC-SHA-10001231,323,1429.44,471.6,4,0.0
SF-2013-8920,2013-04-29,JB-5400,FUR-HON-10001960,163,1057.8,158.64,2,0.0
IN-2013-36963,2013-12-23,VG-21805,FUR-BO-10000980,276,1092.96,393.39,3,0.0
MX-2014-117051,2014-10-12,TB-21250,FUR-TA-10002966,324,1483.0,741.5,5,0.0
MX-2014-133830,2014-04-15,PS-18970,OFF-AP-10002252,325,1792.4,304.7,5,0.0
ES-2014-3540255,2014-11-28,BB-11545,FUR-BO-10001943,326,2455.677,-191.163,7,0.1
GG-2012-8530,2012-05-11,SG-10470,TEC-BRO-10004802,327,1900.44,417.96,6,0.0
IN-2013-60546,2013-06-18,SP-20920,TEC-PH-10001751,115,3712.59,849.87,7,0.17
IN-2012-44278,2012-05-04,NZ-18565,TEC-CO-10003102,328,2372.22,0.0,9,0.0
IN-2011-35178,2011-11-11,Dp-13240,TEC-PH-10003713,329,5725.35,1602.99,9,0.0
ES-2014-2421154,2014-12-24,GZ-14470,FUR-BO-10000967,330,2553.18,842.52,7,0.0
MX-2014-123512,2014-05-15,AH-10075,OFF-AP-10002317,331,2003.52,861.48,6,0.0
PL-2014-9210,2014-12-09,CB-2025,TEC-SHA-10000971,332,1188.36,95.04,4,0.0
IN-2011-43375,2011-12-07,SC-20050,TEC-PH-10004664,34,2875.095,511.095,5,0.1
IT-2013-4559122,2013-09-10,AM-10705,FUR-CH-10000546,333,2380.5,952.2,5,0.0
AL-2011-7440,2011-03-03,SC-10230,TEC-STA-10002497,334,1619.1,258.9,10,0.0
ID-2012-39903,2012-01-02,JS-15595,OFF-AP-10004964,139,2821.7178,339.8778,6,0.17
ID-2012-48639,2012-10-30,BS-11380,TEC-CO-10001895,80,2991.1032,-128.7468,9,0.07
IN-2013-42864,2013-11-19,TC-21295,OFF-AP-10002573,115,1798.6764,86.6364,4,0.17
RS-2013-7430,2013-08-15,JL-5130,TEC-APP-10000308,335,2544.84,712.44,4,0.0
IN-2013-41975,2013-06-08,Dp-13240,FUR-CH-10002061,336,951.72,228.36,2,0.0
IN-2014-78725,2014-10-02,NF-18385,TEC-PH-10001670,56,2575.92,978.84,4,0.0
ES-2014-4089082,2014-02-27,AS-10090,OFF-AP-10001623,42,1699.83,84.96,3,0.0
IN-2013-11938,2013-10-31,EL-13735,FUR-BO-10001255,70,2634.552,116.952,8,0.1
IN-2013-34170,2013-12-18,FH-14275,FUR-BO-10002990,337,3707.352,1554.432,11,0.07
IN-2014-53427,2014-05-09,LT-16765,FUR-TA-10004711,338,4298.85,300.9,5,0.0
IN-2014-41786,2014-07-04,BN-11470,OFF-AP-10002793,339,3417.48,854.28,6,0.0
ES-2012-1691714,2012-05-17,BP-11230,OFF-AP-10000584,249,2080.32,561.6,4,0.0
IN-2011-51740,2011-08-03,DM-13525,TEC-PH-10000720,291,840.6,319.35,5,0.0
CA-2013-107783,2013-07-29,OT-18730,OFF-BI-10000545,340,1369.764,-913.176,6,0.7
CD-2013-4900,2013-02-14,SM-10320,OFF-SME-10000538,341,1288.8,90.0,10,0.0
IN-2012-63787,2012-05-23,PM-19135,FUR-BO-10002736,342,660.69,44.04,5,0.1
MW-2014-7130,2014-08-04,TS-11430,OFF-CUI-10000682,343,3234.24,970.2,6,0.0
MX-2013-147690,2013-11-13,TS-21340,TEC-PH-10002672,344,2171.3,390.8,5,0.0
IN-2014-34317,2014-02-12,AM-10705,TEC-AC-10002244,3,2074.734,276.534,9,0.1
MX-2014-127005,2014-11-11,LS-17245,TEC-PH-10000018,345,849.8,195.44,2,0.0
IN-2013-26519,2013-03-30,DR-12940,FUR-BO-10004852,6,1177.173,353.133,3,0.1
CA-2013-1260,2013-08-24,DW-3480,TEC-HEW-10003829,346,2270.34,1112.4,6,0.0
CA-2014-123967,2014-11-02,SF-20200,FUR-TA-10003954,347,2665.62,239.9058,9,0.0
IN-2013-57914,2013-08-19,CM-11815,TEC-PH-10000303,267,2863.08,-458.19,9,0.5
ES-2014-2598901,2014-05-29,FG-14260,OFF-AP-10001593,348,1253.07,236.67,5,0.1
IR-2012-1470,2012-08-22,KN-6705,OFF-BRE-10001107,349,3369.24,606.42,6,0.0
WA-2014-7260,2014-07-05,TB-11520,TEC-MEM-10002005,350,1464.12,439.2,6,0.0
IT-2012-2093927,2012-03-14,GM-14440,FUR-BO-10002708,351,1273.125,-993.195,7,0.5
CA-2014-113418,2014-10-02,CM-12655,TEC-MA-10002428,1,1704.89,767.2005,11,0.0
MX-2014-167325,2014-09-16,JB-15400,TEC-CO-10003655,352,1258.7774,375.7774,5,0.002
IN-2014-68057,2014-08-07,JS-16030,FUR-CH-10001271,267,2584.008,290.598,7,0.2
IN-2013-16999,2013-09-09,AM-10705,TEC-CO-10000447,85,1482.39,68.31,6,0.35
MX-2014-139164,2014-09-08,SF-20200,TEC-PH-10000018,353,1274.7,293.16,3,0.0
CA-2011-145387,2011-10-31,AM-10705,FUR-CH-10002320,354,1604.9,481.47,5,0.0
MX-2012-131758,2012-10-17,JF-15295,FUR-CH-10001332,355,2818.08,225.36,9,0.0
ID-2014-74238,2014-02-17,KH-16510,FUR-CH-10002573,356,1046.25,-111.6,3,0.25
IN-2012-27583,2012-02-24,DL-13330,TEC-PH-10001699,307,3187.2,541.8,5,0.0
IN-2012-56073,2012-12-03,KN-16390,FUR-CH-10000660,357,4099.68,956.58,10,0.1
IN-2012-37698,2012-12-12,SV-20935,OFF-ST-10000704,59,703.35,260.1,5,0.0
IN-2014-25063,2014-06-16,MD-17860,TEC-CO-10003354,6,2293.488,509.568,8,0.1
ES-2012-5420110,2012-12-20,LS-17200,TEC-MA-10002918,358,1238.6115,14.4315,9,0.15
MX-2014-169313,2014-05-13,JM-15865,FUR-CH-10001588,345,1715.056,300.076,7,0.2
CA-2014-158729,2014-12-20,AC-10450,OFF-SU-10002881,359,1665.62,33.3124,2,0.0
IN-2014-80286,2014-11-07,CM-12445,FUR-CH-10000051,2,2841.66,852.48,6,0.0
IT-2013-3695467,2013-06-10,SS-20140,OFF-AP-10001623,360,3399.66,-3059.82,12,0.5
IN-2012-75904,2012-05-10,BW-11110,TEC-MA-10001752,361,1607.76,482.22,6,0.0
IN-2013-71333,2013-09-13,JE-15610,TEC-PH-10004006,362,840.15,260.4,5,0.0
IN-2013-25560,2013-07-25,GH-14425,FUR-BO-10000035,363,1236.33,519.21,3,0.0
IN-2014-25847,2014-10-11,JK-16090,OFF-AP-10003275,53,2488.56,348.24,8,0.0
MX-2011-125045,2011-11-22,SM-20320,OFF-AP-10003561,364,1124.256,252.896,7,0.2
CA-2013-128818,2013-05-08,CJ-12010,TEC-MA-10000488,1,3999.95,1159.9855,5,0.0
US-2014-168046,2014-10-25,GR-14560,FUR-TA-10004154,206,726.72,-18.18,3,0.2
US-2012-100377,2012-08-28,TS-21370,TEC-CO-10001046,22,2799.96,874.9875,5,0.2
MA-2013-1850,2013-10-14,DH-3675,TEC-STA-10003330,365,1519.92,653.4,6,0.0
RS-2011-3350,2011-02-14,MM-8280,TEC-CAN-10000932,366,1279.32,319.8,4,0.0
IN-2014-35983,2014-05-01,SW-20275,FUR-CH-10000994,46,723.3,122.85,5,0.0
IR-2011-7220,2011-03-11,PM-9135,TEC-MOT-10003348,367,642.69,244.2,1,0.0
IN-2012-50207,2012-08-03,GH-14425,FUR-BO-10003783,368,2619.0,232.68,8,0.1
ID-2012-17601,2012-12-20,JM-15865,OFF-AP-10001329,369,1704.87,-1023.03,6,0.5
ES-2012-2224678,2012-08-03,CM-12115,TEC-CO-10004563,370,1715.91,583.38,7,0.0
IN-2012-50788,2012-06-20,SC-20845,TEC-PH-10001751,339,1278.0,460.08,2,0.0
MO-2013-60,2013-02-08,GP-4740,OFF-HOO-10001783,81,1234.56,246.84,4,0.0
ES-2011-5752766,2011-09-28,AF-10870,OFF-AP-10003558,264,4195.2,839.04,8,0.0
IT-2012-5541212,2012-06-23,TS-21505,FUR-BO-10000170,89,1765.395,-98.205,5,0.1
MX-2013-148453,2013-12-20,CR-12730,FUR-TA-10002101,371,1480.368,333.048,3,0.2
MX-2012-153157,2012-10-11,FH-14365,TEC-PH-10000419,94,2968.98,89.04,7,0.0
ID-2011-66475,2011-08-29,BM-11575,FUR-TA-10001494,3,2301.138,-953.442,7,0.3
ES-2014-5295631,2014-07-18,AH-10030,FUR-BO-10001165,205,1100.52,352.08,3,0.0
IN-2011-76758,2011-12-06,AG-10495,TEC-CO-10000562,177,2518.95,553.98,7,0.0
ES-2014-1015287,2014-04-16,BN-11470,FUR-BO-10003697,372,996.3,119.55,5,0.0
CA-2014-136308,2014-11-17,MW-18235,TEC-MA-10000488,168,1919.976,215.9973,3,0.2
AU-2011-0,2011-09-02,AG-675,FUR-HON-10003871,373,922.95,341.49,1,0.0
ES-2013-2003988,2013-08-01,SW-20755,FUR-BO-10003103,374,1850.445,184.995,5,0.1
MX-2014-113845,2014-09-12,CS-12460,FUR-BO-10001946,199,664.56,6.6,6,0.0
ES-2014-1356130,2014-08-06,SK-19990,TEC-AC-10004849,375,1547.1,340.2,6,0.0
IN-2014-34632,2014-11-20,MP-18175,OFF-AP-10003621,212,2190.951,316.701,5,0.17
MX-2012-111178,2012-05-04,AG-10900,OFF-AP-10001106,206,3242.88,324.18,9,0.0
MO-2012-100,2012-08-27,AJ-960,TEC-SAM-10004785,81,2544.6,1246.8,4,0.0
UP-2013-910,2013-12-24,MC-7275,TEC-CIS-10002344,376,2605.56,573.12,4,0.0
IT-2013-2494403,2013-01-29,JF-15295,OFF-ST-10004267,136,1271.457,-127.413,11,0.1
